wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q100430171,Artan Grubi,Artan Grubi,male,1977-06-07,11,https://vlada.mk/node/18031?ln=en-gb,2021-08-31,Q108337175,Minister for Political System and Inter-Community Relations,2020-08-30,Q100430171-4828ED8B-E7DB-41B4-8842-D1C511061FB0
Q100430171,Artan Grubi,Artan Grubi,male,1977-06-07,11,https://vlada.mk/node/18031?ln=en-gb,2021-08-31,Q108336268,First Deputy Prime Minister,2020-08-30,Q100430171-B552A9E9-4DDB-49B1-A927-3C499E081159
Q100452540,Fatmir Bytyqi,Fatmir Bytyqi,male,1975-10-26,11,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q108337224,"Deputy of the Prime Minister in charge of economic affairs, coordination of economic sectors and investments",2020-08-30,Q100452540-29681DC0-5BE2-4F24-B396-2A36F504976B
Q100453088,Bojan Marichic,Bojan Marichic,male,1983-01-07,11,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q108336676,Deputy Prime Minister for European Affairs,2022-01-16,Q100453088-39968F3C-2095-4E65-9E1C-4ADBABD1CDCB
Q100605105,Jeton Shaqiri,Jeton Shaqiri,male,1987-03-17,11,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q12908643,Minister of Education and Science,2022-01-16,Q100605105-BB835C3C-5A14-4E64-9468-A70F9AEFE7E9
Q106702193,Bisera Kostadinovska Stojchevska,Bisera Kostadinovska-Stojcevska,female,1986-02-20,11,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q20556633,Minister of Culture,2022-01-16,Q106702193-ACAFFCA5-BBA3-49D2-97A1-F336D508D026
Q106707216,Slavjanka Petrovska,Slavjanka Petrovska,female,1982-01-11,11,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q12755495,Minister of Defence,2022-01-16,Q106707216-831afb73-48aa-29ad-06d6-a4dd0d50654d
Q110288715,Dimitar Kovachevski,Dimitar Kovačevski,male,1974-01-01,9,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q1776220,Prime Minister of the Republic of North Macedonia,2022-01-17,Q110288715-E52483E2-3FEE-4EC5-8ACD-288FFF6584C4
Q110628915,Slavica Grkovska,Slavica Grkovska,female,1970-07-27,11,https://vlada.mk/node/18031?ln=en-gb,2022-07-15,Q108336268,Deputy President of the Government in charge of good governance policies,2022-01-16,Q110628915-F50B4F18-B651-4E66-990E-CDA332A6756D
Q110636245,Nikola Tupancheski,Nikola Tupančevski,,,,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q20556639,Minister of Justice,2022-01-16,Q110636245-36B4FD71-C762-4184-940C-33BC9EEA72CD
Q110636304,Admirim Aliti,Admirim Aliti,,,,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q31360815,Minister of Information Society and Administration,2022-01-16,Q110636304-0A0701E8-A404-4B11-AEBA-6D93D9CF7A58
Q110636359,Bekim Sali,Bekim Sally,,,,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q31360817,Minister of Health,2022-01-16,Q110636359-53487D53-8F89-4728-955A-AEBE935AA10A
Q110636372,Jovana Trenchevska,Jovana Trenchevska,,,,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q31360865,Minister of Labor and Social Policy,2022-01-16,Q110636372-E32D5C0B-A809-48F3-9974-D7B04E5AE26B
Q110636434,Dzemail Chupi,Xhemail Xhupi,,,,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q110636437,Minister without Portfolio in charge of Diaspora,2022-01-16,Q110636434-7895DC99-C678-416B-B9F2-DCE9C50737AA
Q2059975,Fatmir Besimi,Fatmir Besimi,male,1975-11-18,11,https://vlada.mk/node/18031?ln=en-gb,2021-08-31,Q12908644,Minister of Finance,2020-08-30,Q2059975-20953DDD-AFCD-47C5-A888-AE187C217D04
Q2064061,Bujar Osmani,Bujar Osmani,male,1979-09-11,11,https://vlada.mk/node/18031?ln=en-gb,2021-08-31,Q61867156,Minister of Foreign Affairs,2020-08-30,Q2064061-83FCB5EE-7DBC-47A8-806E-1E3A273846F5
Q21467814,Oliver Spasovski,Oliver Spasovski,male,1976-10-21,11,https://vlada.mk/node/18031?ln=en-gb,2021-08-31,Q12908633,Minister of Internal Affairs,2020-08-30,Q21467814-84432122-3FEE-4CDF-BBD8-60FFFA264974
Q30180409,Kreshnik Bekteshi,Kreshnik Bekteshi,male,1985-01-01,9,https://vlada.mk/node/18031?ln=en-gb,2021-08-31,Q31360862,Minister of Economy,2017-06-01,Q30180409-64D7E609-97AA-4041-9DE2-CDF9FB8E6EAB
Q30181895,Ljupcho Nikolovski,Ljupco Nikolovski,male,1983-08-20,11,https://vlada.mk/node/18031?ln=en-gb,2022-02-07,Q31360868,"Minister of Agriculture, Forestry and Water Economy",2022-01-16,Q30181895-D4227083-1766-409A-A2F7-92856B9C1086
Q47537475,Blagoj Bochvarski,Blagoj Bocvarski,male,1985-01-09,11,https://vlada.mk/node/18031?ln=en-gb,2021-08-31,Q31360810,Minister of Transport and Communications,2020-08-30,Q47537475-D4B5FD12-382A-40B6-B974-64B5C467AFA3
Q65617178,Naser Nuredini,Naser Nuredini,male,1979-09-23,11,https://vlada.mk/node/18031?ln=en-gb,2021-08-31,Q31360872,Minister of Environment and Physical Planning,2019-06-26,Q65617178-8D97EC3D-9B1E-4D50-88C4-DBBB6D610DE2
Q65617235,Goran Milevski,Goran Milevski,male,1978-11-01,11,https://vlada.mk/node/18031?ln=en-gb,2021-08-31,Q31360874,Minister of Local Self-Government,2019-06-26,Q65617235-40254338-17BF-4256-A0CF-37CBC0E7164B
